age,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,2e-07,4e-07,8e-07,1.4000000000000001e-06,2.4000000000000003e-06,4.1000000000000006e-06,6.8e-06,1.08e-05,1.6400000000000002e-05,2.3800000000000003e-05,3.26e-05,4.1700000000000004e-05,5.050000000000001e-05,5.860000000000001e-05,6.47e-05,6.91e-05,7.22e-05,7.37e-05,7.670000000000001e-05,7.860000000000001e-05,7.620000000000001e-05,7.230000000000001e-05,6.5e-05,6.24e-05,5.58e-05,5.14e-05,4.74e-05,4.12e-05,3.4200000000000005e-05,3.14e-05,2.76e-05,2.47e-05,1.88e-05,1.9100000000000003e-05,1.78e-05,1.54e-05,1.3e-05,1.13e-05,1.1900000000000001e-05,1.1000000000000001e-05,1.0100000000000002e-05,1e-05,7.600000000000001e-06,6.300000000000001e-06
11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,2e-07,4e-07,7.000000000000001e-07,1.3e-06,2.3e-06,4.000000000000001e-06,6.7e-06,1.0700000000000001e-05,1.62e-05,2.3500000000000002e-05,3.2200000000000003e-05,4.12e-05,4.99e-05,5.79e-05,6.400000000000001e-05,6.83e-05,7.14e-05,7.640000000000001e-05,7.8e-05,7.630000000000001e-05,7.33e-05,6.610000000000001e-05,6.340000000000001e-05,5.75e-05,5.3700000000000004e-05,5.03e-05,4.6500000000000005e-05,3.94e-05,3.38e-05,2.98e-05,2.87e-05,2.27e-05,1.94e-05,1.94e-05,1.74e-05,1.54e-05,1.3e-05,1.1500000000000002e-05,1.2100000000000001e-05,1.1200000000000001e-05,1e-05,1e-05,7.4e-06
12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,2e-07,4e-07,7.000000000000001e-07,1.3e-06,2.3e-06,3.9e-06,6.600000000000001e-06,1.0500000000000001e-05,1.59e-05,2.3100000000000002e-05,3.1700000000000005e-05,4.05e-05,4.91e-05,5.7e-05,6.3e-05,6.72e-05,7.420000000000001e-05,7.690000000000001e-05,7.54e-05,7.280000000000001e-05,6.63e-05,6.41e-05,5.83e-05,5.500000000000001e-05,5.2300000000000004e-05,4.91e-05,4.46e-05,3.86e-05,3.2000000000000005e-05,3.09e-05,2.6400000000000005e-05,2.34e-05,1.98e-05,1.9200000000000003e-05,1.73e-05,1.5300000000000003e-05,1.3100000000000002e-05,1.18e-05,1.25e-05,1.1500000000000002e-05,1e-05,1e-05
13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,2e-07,4e-07,7.000000000000001e-07,1.3e-06,2.3e-06,3.9e-06,6.4e-06,1.03e-05,1.56e-05,2.26e-05,3.1100000000000004e-05,3.9800000000000005e-05,4.8200000000000006e-05,5.5900000000000004e-05,6.18e-05,6.95e-05,7.470000000000001e-05,7.410000000000001e-05,7.2e-05,6.53e-05,6.41e-05,5.83e-05,5.550000000000001e-05,5.34e-05,5.07e-05,4.64e-05,4.2800000000000004e-05,3.6e-05,3.3100000000000005e-05,2.8200000000000004e-05,2.7099999999999998e-05,2.36e-05,1.9600000000000002e-05,1.9100000000000003e-05,1.69e-05,1.5300000000000003e-05,1.3300000000000001e-05,1.2e-05,1.27e-05,1.17e-05,1e-05
14,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,2e-07,4e-07,7.000000000000001e-07,1.3e-06,2.2e-06,3.8000000000000005e-06,6.300000000000001e-06,1.0100000000000002e-05,1.5200000000000002e-05,2.2100000000000002e-05,3.0400000000000004e-05,3.8900000000000004e-05,4.7000000000000004e-05,5.47e-05,6.330000000000001e-05,6.95e-05,7.07e-05,6.96e-05,6.41e-05,6.23e-05,5.7600000000000004e-05,5.53e-05,5.410000000000001e-05,5.12e-05,4.75e-05,4.46e-05,3.8900000000000004e-05,3.67e-05,2.9900000000000002e-05,2.87e-05,2.7000000000000002e-05,2.2800000000000002e-05,1.94e-05,1.84e-05,1.65e-05,1.5300000000000003e-05,1.34e-05,1.22e-05,1.29e-05,1.18e-05
15,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1e-07,1e-07,2e-07,3.0000000000000004e-07,5.000000000000001e-07,7.000000000000001e-07,1.0000000000000002e-06,1.3e-06,1.6e-06,1.8000000000000001e-06,2.0000000000000003e-06,2.3e-06,2.3e-06,2.6e-06,3.1000000000000004e-06,4.000000000000001e-06,5.600000000000001e-06,8.4e-06,1.3e-05,1.98e-05,2.9300000000000004e-05,4.19e-05,5.7e-05,6.7e-05,8.090000000000001e-05,9.06e-05,8.64e-05,6.330000000000001e-05,5.3700000000000004e-05,4.92e-05,4.6500000000000005e-05,4.2600000000000005e-05,4.6700000000000003e-05,4.1500000000000006e-05,3.7800000000000004e-05,3.3100000000000005e-05,3.08e-05,2.79e-05,2.68e-05,2.47e-05,2.37e-05,2.11e-05,2.16e-05,1.77e-05,1.56e-05,1.54e-05,1.4100000000000002e-05,1.3e-05,1.1400000000000001e-05,1.06e-05,1.1500000000000002e-05
16,0,0,0,0,0,0,0.0,1e-07,1e-07,1e-07,2e-07,4e-07,6.000000000000001e-07,1.1e-06,1.7e-06,2.6e-06,3.8000000000000005e-06,5.2e-06,6.7e-06,8.000000000000001e-06,8.9e-06,9.5e-06,9.800000000000001e-06,9.7e-06,9.600000000000001e-06,9.4e-06,9.600000000000001e-06,1.04e-05,1.2100000000000001e-05,1.4999999999999999e-05,1.9600000000000002e-05,2.6200000000000003e-05,3.5000000000000004e-05,4.25e-05,4.78e-05,5.4800000000000004e-05,5.860000000000001e-05,5e-05,3.8400000000000005e-05,3.7000000000000005e-05,3.72e-05,3.52e-05,3.2800000000000004e-05,3.72e-05,3.32e-05,3.14e-05,2.8600000000000004e-05,2.68e-05,2.7700000000000002e-05,2.57e-05,2.39e-05,1.9100000000000003e-05,2.0200000000000003e-05,1.69e-05,1.49e-05,1.3899999999999999e-05,1.36e-05,1.25e-05,1.2100000000000001e-05,1.1000000000000001e-05,1.0500000000000001e-05
17,0,0,0,0,0,0,0.0,1e-07,2e-07,2e-07,4e-07,7.000000000000001e-07,1.2000000000000002e-06,2.1e-06,3.4e-06,5.3e-06,7.9e-06,1.1200000000000001e-05,1.48e-05,1.83e-05,2.12e-05,2.32e-05,2.4200000000000002e-05,2.43e-05,2.36e-05,2.27e-05,2.17e-05,2.0900000000000003e-05,2.0900000000000003e-05,2.15e-05,2.33e-05,2.65e-05,3.13e-05,3.5799999999999996e-05,4.0300000000000004e-05,4.4000000000000006e-05,4.75e-05,4.43e-05,3.77e-05,3.49e-05,3.59e-05,3.55e-05,3.35e-05,3.5100000000000006e-05,3.61e-05,3.43e-05,3.26e-05,2.9999999999999997e-05,3.19e-05,3.1e-05,2.9500000000000002e-05,2.33e-05,2.26e-05,1.87e-05,1.68e-05,1.57e-05,1.4999999999999999e-05,1.46e-05,1.3500000000000001e-05,1.3300000000000001e-05,1.2400000000000002e-05
18,0,0,0,0,0,0,0.0,1e-07,2e-07,4e-07,6.000000000000001e-07,1.1e-06,2.0000000000000003e-06,3.3000000000000006e-06,5.500000000000001e-06,8.7e-06,1.3100000000000002e-05,1.8900000000000002e-05,2.56e-05,3.26e-05,3.9e-05,4.39e-05,4.7000000000000004e-05,4.8100000000000004e-05,4.7600000000000005e-05,4.5900000000000004e-05,4.3700000000000005e-05,4.13e-05,3.94e-05,3.820000000000001e-05,3.77e-05,3.83e-05,4.0300000000000004e-05,4.16e-05,4.380000000000001e-05,4.64e-05,4.83e-05,4.52e-05,4.02e-05,3.88e-05,3.91e-05,3.9300000000000007e-05,3.77e-05,4.05e-05,4.0300000000000004e-05,4.0900000000000005e-05,3.94e-05,3.67e-05,3.8900000000000004e-05,3.85e-05,3.7300000000000005e-05,3.03e-05,2.92e-05,2.2800000000000002e-05,1.9900000000000003e-05,1.9100000000000003e-05,1.8100000000000003e-05,1.74e-05,1.7000000000000003e-05,1.59e-05,1.58e-05
19,0,0,0,0,0,0,0.0,1e-07,3.0000000000000004e-07,5.000000000000001e-07,9.000000000000001e-07,1.6e-06,2.8000000000000003e-06,4.800000000000001e-06,7.9e-06,1.2600000000000001e-05,1.93e-05,2.8100000000000002e-05,3.88e-05,5.0400000000000005e-05,6.19e-05,7.17e-05,7.860000000000001e-05,8.24e-05,8.32e-05,8.140000000000001e-05,7.79e-05,7.390000000000001e-05,6.98e-05,6.620000000000001e-05,6.350000000000001e-05,6.15e-05,6.0899999999999996e-05,5.860000000000001e-05,5.75e-05,5.75e-05,5.7799999999999995e-05,5.270000000000001e-05,4.6500000000000005e-05,4.54e-05,4.64e-05,4.600000000000001e-05,4.44e-05,4.8200000000000006e-05,4.92e-05,4.9e-05,4.8899999999999996e-05,4.600000000000001e-05,4.88e-05,4.8200000000000006e-05,4.72e-05,3.85e-05,3.820000000000001e-05,2.9900000000000002e-05,2.4800000000000003e-05,2.3100000000000002e-05,2.25e-05,2.1400000000000002e-05,2.08e-05,2.04e-05,1.93e-05
20,0,0,0,0,0,0,0.0,2e-07,3.0000000000000004e-07,7.000000000000001e-07,1.2000000000000002e-06,2.2e-06,3.7e-06,6.300000000000001e-06,1.0500000000000001e-05,1.69e-05,2.61e-05,3.85e-05,5.39e-05,7.12e-05,8.91e-05,0.00010560000000000002,0.00011880000000000001,0.0001274,0.0001313,0.0001308,0.00012700000000000002,0.00012110000000000002,0.0001148,0.0001083,0.00010250000000000001,9.779999999999999e-05,9.420000000000001e-05,8.730000000000001e-05,8.2e-05,7.81e-05,7.510000000000001e-05,6.64e-05,5.7600000000000004e-05,5.550000000000001e-05,5.67e-05,5.6200000000000004e-05,5.39e-05,5.88e-05,5.9999999999999995e-05,6.0899999999999996e-05,6.03e-05,5.7700000000000007e-05,6.16e-05,6.0700000000000005e-05,5.940000000000001e-05,4.8700000000000005e-05,4.86e-05,3.9200000000000004e-05,3.24e-05,2.8899999999999998e-05,2.7300000000000003e-05,2.68e-05,2.57e-05,2.51e-05,2.47e-05
21,0,0,0,0,0,0,0.0,2e-07,4e-07,8e-07,1.5e-06,2.7e-06,4.7e-06,8.000000000000001e-06,1.34e-05,2.16e-05,3.35e-05,4.98e-05,7.03e-05,9.420000000000001e-05,0.00011960000000000001,0.0001444,0.00016590000000000002,0.000182,0.00019150000000000002,0.00019460000000000001,0.000192,0.0001853,0.0001766,0.0001671,0.0001577,0.00014900000000000002,0.00014220000000000001,0.0001294,0.00011850000000000001,0.0001095,0.00010180000000000001,8.71e-05,7.38e-05,7.020000000000001e-05,7.08e-05,6.97e-05,6.69e-05,7.240000000000001e-05,7.410000000000001e-05,7.500000000000001e-05,7.510000000000001e-05,7.17e-05,7.71e-05,7.620000000000001e-05,7.44e-05,6.110000000000001e-05,6.110000000000001e-05,4.9600000000000006e-05,4.2000000000000004e-05,3.7300000000000005e-05,3.4000000000000007e-05,3.26e-05,3.2000000000000005e-05,3.1e-05,3.0400000000000004e-05
22,0,0,0,0,0,0,1e-07,2e-07,5.000000000000001e-07,9.000000000000001e-07,1.8000000000000001e-06,3.2e-06,5.600000000000001e-06,9.7e-06,1.62e-05,2.6300000000000002e-05,4.1e-05,6.130000000000001e-05,8.730000000000001e-05,0.00011820000000000001,0.0001521,0.0001864,0.00021779999999999998,0.00024370000000000001,0.0002618,0.00027120000000000003,0.0002723,0.00026670000000000003,0.0002568,0.0002442,0.00023110000000000003,0.0002179,0.00020660000000000003,0.0001865,0.00016850000000000003,0.00015280000000000003,0.00013910000000000002,0.000116,9.58e-05,8.970000000000001e-05,8.950000000000001e-05,8.71e-05,8.340000000000001e-05,8.960000000000001e-05,9.120000000000001e-05,9.22e-05,9.210000000000002e-05,8.86e-05,9.5e-05,9.410000000000001e-05,9.210000000000002e-05,7.59e-05,7.57e-05,6.19e-05,5.270000000000001e-05,4.77e-05,4.33e-05,4.02e-05,3.87e-05,3.820000000000001e-05,3.710000000000001e-05
23,0,0,0,0,0,0,1e-07,2e-07,5.000000000000001e-07,1.1e-06,2.0000000000000003e-06,3.7e-06,6.5e-06,1.1200000000000001e-05,1.8900000000000002e-05,3.0600000000000005e-05,4.8e-05,7.230000000000001e-05,0.00010380000000000002,0.0001418,0.00018460000000000001,0.0002291,0.0002719,0.00030940000000000004,0.00033860000000000004,0.0003576,0.00036540000000000005,0.0003636,0.0003548,0.00034030000000000003,0.00032330000000000005,0.00030560000000000006,0.0002894,0.0002595,0.00023260000000000002,0.0002087,0.0001874,0.00015360000000000002,0.00012440000000000002,0.0001143,0.0001127,0.0001086,0.0001032,0.0001099,0.00011130000000000001,0.0001122,0.00011190000000000001,0.00010750000000000001,0.0001153,0.00011440000000000002,0.000112,9.31e-05,9.26e-05,7.620000000000001e-05,6.5e-05,5.9000000000000004e-05,5.44e-05,5.0100000000000005e-05,4.7000000000000004e-05,4.55e-05,4.5e-05
24,0,0,0,0,0,0,1e-07,2e-07,6.000000000000001e-07,1.2000000000000002e-06,2.2e-06,4.000000000000001e-06,7.100000000000001e-06,1.2400000000000002e-05,2.0900000000000003e-05,3.43e-05,5.39e-05,8.170000000000001e-05,0.0001183,0.0001632,0.00021480000000000002,0.00027,0.00032490000000000004,0.0003754,0.0004176,0.000449,0.0004672,0.00047250000000000005,0.0004677,0.0004538000000000001,0.0004345,0.0004121,0.0003911000000000001,0.00034960000000000004,0.00031140000000000003,0.00027759999999999997,0.0002469,0.0001999,0.0001596,0.0001442,0.00014040000000000002,0.000134,0.0001265,0.0001332,0.000134,0.0001343,0.0001336,0.0001285,0.000137,0.00013600000000000003,0.0001336,0.00011190000000000001,0.00011130000000000001,9.230000000000001e-05,7.900000000000001e-05,7.159999999999999e-05,6.610000000000001e-05,6.16e-05,5.74e-05,5.43e-05,5.280000000000001e-05
25,0,0,0,0,0,0,1e-07,3.0000000000000004e-07,8e-07,1.6e-06,3.1000000000000004e-06,5.8e-06,1.03e-05,1.7899999999999998e-05,3.03e-05,4.98e-05,7.870000000000002e-05,0.00011960000000000001,0.000174,0.0002417,0.00032060000000000004,0.00040689999999999997,0.0004950999999999999,0.0005791,0.0006532,0.0007127,0.0007535,0.0007743,0.0007774,0.0007638,0.0007386000000000001,0.0007052,0.000671,0.0005960000000000001,0.0005245,0.0004603000000000001,0.0004024,0.00030890000000000003,0.00023280000000000002,0.00020360000000000002,0.0001931,0.0001776,0.0001682,0.0001709,0.0001646,0.000156,0.0001462,0.00013680000000000002,0.0001386,0.0001286,0.0001197,9.49e-05,9.400000000000001e-05,7.49e-05,6.350000000000001e-05,5.84e-05,5.4800000000000004e-05,5.190000000000001e-05,4.94e-05,4.7000000000000004e-05,4.52e-05
26,0,0,0,0,0,0,1e-07,4e-07,8e-07,1.7e-06,3.3000000000000006e-06,6.200000000000001e-06,1.1000000000000001e-05,1.9200000000000003e-05,3.25e-05,5.35e-05,8.47e-05,0.00012930000000000003,0.00018860000000000003,0.000263,0.0003507,0.0004481,0.0005496,0.0006490000000000001,0.0007399,0.0008169,0.0008747,0.0009112,0.0009275,0.0009226,0.0009016,0.0008681,0.0008307000000000001,0.0007394000000000001,0.0006536000000000001,0.0005736,0.0005009000000000001,0.0003841,0.0002908,0.0002538,0.00023900000000000004,0.0002182,0.00020569999999999999,0.00020630000000000003,0.00019740000000000003,0.00018590000000000002,0.00017290000000000003,0.0001615,0.000162,0.0001497,0.00013879999999999999,0.00011080000000000001,0.00010970000000000001,8.82e-05,7.54e-05,6.92e-05,6.48e-05,6.110000000000001e-05,5.81e-05,5.550000000000001e-05,5.31e-05
27,0,0,0,0,0,0,1e-07,4e-07,9.000000000000001e-07,1.8000000000000001e-06,3.4e-06,6.4e-06,1.1500000000000002e-05,2.01e-05,3.4200000000000005e-05,5.6300000000000006e-05,8.950000000000001e-05,0.0001371,0.0002012,0.0002821,0.00037850000000000004,0.0004871000000000001,0.0006025000000000001,0.000718,0.000827,0.0009234,0.0010007,0.0010554,0.0010883000000000002,0.0010963000000000001,0.0010834,0.0010531000000000002,0.001015,0.0009072,0.0008026000000000001,0.0007054000000000001,0.0006149,0.0004696,0.00035380000000000003,0.00030760000000000005,0.0002891,0.00026250000000000004,0.0002458,0.0002446,0.0002319,0.00021700000000000002,0.0002,0.00018610000000000002,0.0001853,0.0001705,0.00015780000000000001,0.00012680000000000002,0.00012539999999999999,0.0001021,8.77e-05,8.080000000000001e-05,7.53e-05,7.07e-05,6.69e-05,6.38e-05,6.120000000000001e-05
28,0,0,0,0,0,0,1e-07,4e-07,9.000000000000001e-07,1.8000000000000001e-06,3.5e-06,6.5e-06,1.17e-05,2.05e-05,3.5000000000000004e-05,5.79e-05,9.240000000000001e-05,0.00014220000000000001,0.00020960000000000003,0.0002959,0.0003998,0.0005185000000000001,0.0006467,0.0007781,0.0009052,0.0010216,0.0011200000000000001,0.0011952000000000002,0.0012473,0.0012719,0.0012717,0.0012486,0.0012136,0.0010907,0.0009672999999999999,0.0008499,0.0007405000000000001,0.0005634,0.00042180000000000006,0.0003639,0.00034090000000000005,0.0003093,0.000288,0.00028440000000000003,0.0002679,0.00024910000000000004,0.0002276,0.0002106,0.00020850000000000003,0.00019090000000000003,0.0001766,0.0001429,0.0001408,0.0001162,0.0001006,9.27e-05,8.64e-05,8.080000000000001e-05,7.61e-05,7.22e-05,6.9e-05
